# Purchases,B01001001,B01001002,B01001003,B01001004,B01001005,B01001006,B01001007,B01001008,B01001009,B01001010,B01001011,B01001012,B01001013,B01001014,B01001015,B01001016,B01001017,B01001018,B01001019,B01001020,B01001021,B01001022,B01001023,B01001024,B01001025,B01001026,B01001027,B01001028,B01001029,B01001030,B01001031,B01001032,B01001033,B01001034,B01001035,B01001036,B01001037,B01001038,B01001039,B01001040,B01001041,B01001042,B01001043,B01001044,B01001045,B01001046,B01001047,B01001048,B01001049,B02001001,B02001002,B02001003,B02001004,B02001005,B02001006,B02001007,B02001008,B02001009,B02001010,B12001001,B12001002,B12001003,B12001004,B12001005,B12001006,B12001007,B12001008,B12001009,B12001010,B12001011,B12001012,B12001013,B12001014,B12001015,B12001016,B12001017,B12001018,B12001019,B13014001,B13014002,B13014003,B13014004,B13014005,B13014006,B13014007,B13014008,B13014009,B13014010,B13014011,B13014012,B13014013,B13014014,B13014015,B13014016,B13014017,B13014018,B13014019,B13014020,B13014021,B13014022,B13014023,B13014024,B13014025,B13014026,B13014027,B13015001,B13015002,B13015003,B13015004,B13015005,B13015006,B13015007,B13015008,B13015009,B13015010,B13015011,B13015012,B13015013,B13015014,B13015015,B13016001,B13016002,B13016003,B13016004,B13016005,B13016006,B13016007,B13016008,B13016009,B13016010,B13016011,B13016012,B13016013,B13016014,B13016015,B13016016,B13016017,B15002001,B15002002,B15002003,B15002004,B15002005,B15002006,B15002007,B15002008,B15002009,B15002010,B15002011,B15002012,B15002013,B15002014,B15002015,B15002016,B15002017,B15002018,B15002019,B15002020,B15002021,B15002022,B15002023,B15002024,B15002025,B15002026,B15002027,B15002028,B15002029,B15002030,B15002031,B15002032,B15002033,B15002034,B15002035,B19001001,B19001002,B19001003,B19001004,B19001005,B19001006,B19001007,B19001008,B19001009,B19001010,B19001011,B19001012,B19001013,B19001014,B19001015,B19001016,B19001017
1,81015,503.0056162,50.66962908,39.63463556,36.16614207,18.07072764,16.73764118,13.54070234,10.59063136,41.44911436,54.96512991,39.21496019,27.57514041,28.25402703,26.19268037,27.14312164,20.49003271,7.751650929,12.21995927,10.03517867,6.875270012,5.863111769,5.357032648,2.308214528,1.900882553,496.9943838,51.94099858,41.375054,33.73449361,18.63852373,10.26970314,9.121767574,8.973646856,32.80873912,48.06517312,38.46201321,31.4015923,26.80985003,29.26618527,28.98228723,25.55082392,10.54125779,10.38079368,5.801394803,9.775967413,10.98561995,6.44325125,4.060976362,3.604270814,1000,514.9293341,369.894464,4.480651731,20.30488181,4.258470654,44.62136641,41.51083133,3.925199037,37.58563229,1000,504.4149745,163.1060255,281.0040347,248.9747999,32.02923474,12.76539454,19.2638402,7.110258615,53.19465573,495.5850255,123.7515709,279.1355248,236.1432634,42.99226139,20.02447252,22.96778887,32.34340896,60.3545208,1000,89.05025798,60.14714313,1.863175998,27.66099752,22.40588573,5.876170457,2.340913434,28.90311485,5.350659278,10.60577107,11.75234091,1.194343589,0,910.949742,507.9304414,37.12019874,125.8360405,244.5537932,75.05255112,25.36785783,403.0193006,110.0229314,103.6212498,150.2006497,25.41563157,13.75883814,1000,89.05025798,60.14714313,0.382189948,59.76495318,28.90311485,0,28.90311485,910.949742,507.9304414,8.312631378,499.6178101,403.0193006,9.268106249,393.7511943,1000,89.05025798,6.783871584,32.39059813,28.80756736,15.81310912,2.770877126,2.340913434,0.143321231,910.949742,105.1022358,164.6283203,157.22339,133.0498758,118.7655265,101.4236576,130.7567361,1000,487.6517645,6.495629618,2.005362164,0.719314689,7.432918456,7.345728797,9.874228916,8.80615559,6.757198596,168.3196373,45.05525645,102.7312161,40.06364845,59.70311921,15.45436711,3.487586372,3.400396713,512.3482355,5.05700024,3.705560521,3.465788957,6.212263226,7.4983107,14.49528086,11.4654402,9.263901301,158.1402446,38.16727336,108.8562896,48.73901955,62.97273143,28.77258757,2.419513046,3.11703032,1000,89.48497854,54.57796853,46.45922747,63.80543634,59.12017167,72.67525036,67.98998569,63.09012876,55.00715308,112.1959943,96.88841202,115.2718169,51.50214592,23.2832618,19.84978541,8.798283262
34,1606424,484.3291684,26.96735109,29.17411592,30.53739237,19.44878812,15.7536242,8.143553632,8.154758644,21.34243512,32.80889728,30.42160725,28.6817179,32.09551152,35.48751762,37.03505426,34.32157388,12.10141283,17.00796303,10.20091831,12.18980792,15.61854156,10.81408146,8.257471253,7.765073231,515.6708316,25.74289229,27.78718445,29.18096343,18.60218722,16.32570231,8.517676529,8.477213986,20.07813628,32.21938915,30.78577013,29.85699915,33.65923318,37.31704706,39.70869459,37.08734431,13.34765915,18.15647675,11.14276181,13.98447732,18.64078226,13.99630484,12.78927606,18.26665936,1000,832.0007669,55.20833852,3.630423848,28.42836013,0.448822976,52.37160301,27.91168459,6.379386762,21.53229782,1000,478.7448513,183.794345,237.6385733,218.5920534,19.04651985,7.331118959,11.7154009,12.44911235,44.86282069,521.2551487,168.0356618,234.8970855,212.4098412,22.48724436,11.98070616,10.5065382,51.8162169,66.50618446,1000,46.16542696,26.1013792,1.656055831,3.549420125,7.37952768,8.448691614,5.067683946,20.06404777,3.804590515,6.486431315,8.109314995,1.293713877,0.369997066,953.834573,371.5000191,30.26320826,79.77391903,113.5508236,90.66969469,57.24237359,582.3345539,122.2495822,130.3206216,211.1968767,88.0618533,30.50562013,1000,46.16542696,26.1013792,1.069163934,25.03221526,20.06404777,3.319766774,16.74428099,953.834573,371.5000191,7.045254469,364.4547647,582.3345539,20.61776751,561.7167864,1000,46.16542696,2.255706248,7.81842075,11.32191021,14.56512586,6.953393128,2.416463594,0.834407175,953.834573,140.9178479,144.148305,120.7491803,111.6293905,115.433981,135.556718,185.3991503,1000,473.6413554,8.108885825,7.123074786,6.06464415,11.99857302,9.34614222,11.65726092,10.34829267,8.374855101,139.0075261,25.45316898,57.80973847,35.46650376,88.23099568,35.32852652,10.73499203,8.588175169,526.3586446,9.816354115,8.41479588,6.07735258,12.6703043,10.29473571,11.75438963,10.61789292,7.314608975,144.4077009,30.80795657,68.76440478,50.13293925,93.99699173,48.12682287,7.495250224,5.666144108,1000,73.37732943,60.41138331,51.01095191,49.27155892,43.98431816,45.96462431,41.85464585,41.71009796,38.40637553,73.05611189,94.53914116,128.172224,89.45747963,58.72980947,60.87072439,49.18322409
0,102657,497.0922587,41.04931958,45.07242565,36.37355465,22.34625988,13.19929474,9.585318098,6.380470888,17.63153024,33.97722513,34.49350751,30.62626026,29.45731903,27.47986012,31.23995441,26.82720126,10.88089463,16.95938903,10.24771813,12.36155352,15.5371772,11.92320056,7.062353274,6.380470888,502.9077413,40.69863721,39.45176656,39.7732254,20.27138919,12.40051823,5.474541434,8.007247436,18.84917736,34.18178984,33.98696631,28.75595429,27.75261307,27.33374246,31.43477795,30.76263674,9.497647506,17.70945966,7.16950622,14.51435362,17.82635378,14.38771832,11.16338876,11.50432995,1000,926.5710083,4.140000195,9.819106344,13.68635359,0.165600008,26.30117771,19.31675385,1.919011855,17.397742,1000,494.4645176,132.9415849,294.3770814,270.0878219,24.28925949,7.984981548,16.30427794,15.46849083,51.67736046,505.5354824,106.8650268,288.886603,268.9305782,19.95602474,9.399390518,10.55663422,45.92971673,63.85413586,1000,85.39609344,52.24692217,8.396049941,13.39887763,20.27232784,7.482490103,2.697176665,33.14917127,8.874581285,9.831643973,14.18192892,0.261017097,0,914.6039066,494.5838952,82.43789968,104.6678557,216.8617044,67.73393657,22.8824988,420.0200113,125.114195,86.00513334,174.794449,25.53617262,8.570061339,1000,85.39609344,52.24692217,0.913559838,51.33336234,33.14917127,0,33.14917127,914.6039066,494.5838952,5.263844782,489.3200505,420.0200113,14.79096881,405.2290425,1000,85.39609344,6.090398921,23.01300735,31.53956584,13.92091182,8.135032845,2.697176665,0,914.6039066,139.8181581,121.3729499,121.1119328,137.8605299,120.2853787,121.2424414,152.9125158,1000,489.953125,8.453125,5.296875,14.203125,11.46875,12.375,15.890625,13.8125,11.9375,152.703125,32.875,84.859375,40.96875,56.515625,15.15625,9.171875,4.265625,510.046875,6.75,7.21875,9.90625,12.109375,11.359375,11.984375,11.734375,8.703125,134.828125,47.8125,98.203125,65.59375,59.890625,20.28125,2.609375,1.0625,1000,67.13790562,53.35553069,61.48849649,72.29606179,75.7621244,65.88248137,59.27785814,58.45910319,56.33034033,89.48991567,113.1519336,106.9566879,57.66764008,27.48287438,14.60112988,20.65991649
3,48442,484.3937079,31.87316791,35.77474093,36.02245985,21.1799678,11.51892985,4.892448702,7.080632509,18.78535155,31.23322736,31.23322736,25.72148136,37.137195,29.31340572,35.21737335,32.47182197,11.02349201,16.94810289,8.897237934,10.259692,20.18909211,11.18863796,8.81466496,7.617356839,515.6062921,37.4262004,37.07526527,33.35948144,21.67540564,12.0143677,6.151686553,4.500227076,17.60868668,29.56112464,29.37533545,32.94661657,31.81123818,31.87316791,34.68064902,36.9514058,11.39507039,18.37248669,11.2092812,12.79881095,22.52177862,16.9068164,12.03501094,13.35617852,1000,746.5835432,69.75351967,81.70595764,9.310102803,1.094091904,20.87031914,70.68246563,4.004789232,66.6776764,1000,482.8642492,138.1856264,253.3839508,232.5435266,20.84042414,4.346118602,16.49430554,23.03966488,68.2550072,517.1357508,116.2717633,258.1489724,238.3819872,19.76698521,8.666055766,11.10092944,65.92485927,76.79015578,1000,58.86681383,36.88373804,5.334805004,10.02575423,11.77336277,6.714495953,3.035320088,21.98307579,4.966887417,4.874908021,7.266372333,4.874908021,0,941.1331862,424.2089772,52.06033848,133.8300221,139.7167035,72.66372333,25.93818985,516.924209,165.6548933,141.8322296,148.1788079,44.42604857,16.83222958,1000,58.86681383,36.88373804,1.287711553,35.59602649,21.98307579,0,21.98307579,941.1331862,424.2089772,2.759381898,421.4495953,516.924209,24.4665195,492.4576895,1000,58.86681383,1.011773363,19.77557027,8.462104489,11.40544518,7.450331126,7.174392936,3.587196468,941.1331862,149.0986019,106.1442237,123.2523915,119.4812362,139.3487859,134.5658572,169.2420898,1000,478.486924,3.362391034,2.739726027,4.452054795,11.89290162,9.775840598,14.63262765,15.06849315,8.872976339,203.4246575,30.2615193,70.01867995,20.98381071,52.67745953,17.21668742,6.911581569,6.195516812,521.513076,3.829389788,0.591531756,5.635118306,10.30510585,11.70610212,11.76836862,16.93648817,10.70983811,192.6836862,33.77957659,82.25404732,36.70610212,72.41594022,26.65006227,4.140722291,1.400996264,1000,82.16264622,58.09593105,68.28230817,74.1590642,65.93160575,61.39810824,52.66692786,41.41713774,49.19684334,84.56931774,107.5166508,109.755415,67.77858622,30.95091509,23.39508591,22.72345665
0,60586,500.5116694,29.66031757,30.35354702,33.22549764,20.76387284,13.25388704,8.813917407,6.156537814,21.65516786,27.96025484,26.02911564,27.61364011,39.39854092,36.3450302,37.59944542,34.47991285,12.56065758,18.86574456,11.50430793,17.19869277,18.93176641,13.63351269,8.252731654,6.255570594,499.4883306,27.08546529,27.56412372,32.15264252,18.71719539,13.89760011,6.63519625,7.476974879,14.98696068,28.05928762,26.80487241,25.89707193,35.33819694,35.47024065,36.41105206,33.47307959,15.46561912,18.8492391,12.36259202,17.41326379,22.59597927,19.344403,11.48780246,11.99947183,1000,848.9254943,103.9844188,3.796256561,19.21235929,0.24758195,4.935133529,18.89875549,0.693229459,18.20552603,1000,496.6987399,149.4222795,276.5207939,258.1826966,18.33809735,11.63492894,6.703168405,15.45955956,55.29610693,503.3012601,111.9006401,271.4279963,242.8640444,28.56395185,21.05559805,7.508353798,59.7246266,60.2479971,1000,48.58604091,21.28459687,0,5.339951865,11.6576414,4.28700361,0,27.30144404,3.685318893,10.52948255,8.874849579,4.21179302,0,951.4139591,495.1865223,33.46871239,123.8718412,222.6233454,87.9211793,27.30144404,456.2274368,156.3628159,95.06618532,156.4380265,38.73345367,9.626955475,1000,48.58604091,21.28459687,1.203369434,20.08122744,27.30144404,0.07521059,27.22623345,951.4139591,495.1865223,0.601684717,494.5848375,456.2274368,5.490373045,450.7370638,1000,48.58604091,4.28700361,17.14801444,12.48495788,12.71058965,1.579422383,0.376052948,0,951.4139591,144.3291215,115.4482551,115.3730445,109.4314079,116.4259928,160.6498195,189.7563177,1000,489.5700809,9.049665138,3.744689023,4.128759692,12.69833649,17.54722869,23.86039031,20.11570129,11.61813774,183.0336782,35.35850597,64.28382822,33.39014379,49.8331693,14.78672076,3.792697856,2.328428431,510.4299191,5.737055618,1.200220841,4.032742025,7.417364795,11.5701289,16.49103435,17.09114477,6.001104203,160.1334646,43.6880386,81.18293766,64.37984589,63.6837178,22.44412972,2.328428431,3.048560935,1000,79.05522457,76.52004901,70.60463937,82.94249377,58.4780496,64.22444754,56.91469134,45.16837791,48.46410614,86.87201589,101.4492754,114.1674061,54.54852749,32.23898255,17.61947015,10.73224321
6,363074,494.3978363,27.06610774,33.108953,30.90554543,20.91033784,13.03315578,7.874427803,6.312762687,18.71519305,27.34153368,27.92268243,30.7513069,34.68163515,38.10517966,37.98399224,34.48057421,12.92573966,18.7317186,13.29205616,15.12639297,18.50036081,13.20667412,8.174642084,5.246864276,505.6021637,26.81547012,28.50658543,32.54708407,18.85566028,11.14648804,6.825054947,5.244110016,16.9855181,26.30042361,27.48200091,29.74324793,36.04499358,36.21024915,37.97022095,36.60961677,13.60328748,20.85525265,13.07722393,17.11221404,22.01204162,17.04611181,11.66153456,12.94777373,1000,847.1055487,68.0384715,4.057024188,27.50403499,0.437927254,36.75834678,16.09864656,1.363358434,14.73528812,1000,491.2211257,153.3569047,265.9123387,239.2436146,26.66872413,14.49839317,12.17033096,16.85664638,55.09523586,508.7788743,112.8774715,270.1961074,240.8470926,29.34901477,19.20819049,10.14082428,58.97981228,66.72548322,1000,46.09188728,31.40326386,4.002618998,7.202243443,13.39147837,5.003273747,1.803649301,14.68862342,5.7074382,4.422646917,3.977911473,0.271782771,0.308844058,953.9081127,477.8311735,53.72651241,116.5453939,193.8675924,77.08747699,36.60419781,476.0769392,141.8829605,122.5122611,163.3414456,39.66793087,8.672341162,1000,46.09188728,31.40326386,1.803649301,29.59961456,14.68862342,0.975947225,13.7126762,953.9081127,477.8311735,8.622926112,469.2082474,476.0769392,16.0722448,460.0046944,1000,46.09188728,3.261393257,11.18015492,12.02021076,10.38951413,6.732800474,1.346560095,1.16125366,953.9081127,131.3081399,119.139684,105.9458658,112.8763265,126.675479,160.3271276,197.6354899,1000,484.0286858,9.869646182,3.823447839,7.476524426,19.02214826,19.83042117,22.35825508,18.17425413,8.696858037,156.618725,35.31439439,64.2180752,34.82705337,55.99667182,17.37786759,6.767304568,3.65703871,515.9713142,8.811759578,2.884424898,5.840167994,14.60041998,13.22556361,21.41923214,14.25175324,7.900471493,157.4586949,43.35354016,69.65410674,61.69816554,63.35433258,26.60961211,3.791750862,1.117318436,1000,84.64281573,81.16374812,65.84860257,70.58883219,66.81259422,66.48643164,59.28911052,49.73617071,49.98985272,83.29467703,100.7914879,107.3944683,49.43900035,23.01258263,23.75188449,17.75774093
8,119343,495.3537283,31.23769304,30.34111762,33.27384095,20.29444542,12.41798849,6.795538909,6.527404205,17.46227261,31.22931383,31.2041762,26.83860805,30.98631675,30.57573549,33.66766379,36.0557385,13.52404414,19.35597396,12.08282011,18.02367965,19.49004131,14.47927403,10.58294161,8.907099704,504.6462717,31.35500197,32.51133288,29.31885406,18.99566795,11.82306461,5.974376377,7.44911725,15.71939703,28.95854805,29.88864031,28.39714101,28.33848655,30.03946608,34.78209866,36.39090688,15.76129308,22.02894179,13.73352438,19.62410866,20.82233562,15.92887727,13.43187284,13.37321837,1000,855.9027341,8.060799544,14.33682746,18.87835902,5.521899064,62.26590583,35.03347494,6.812297328,28.22117761,1000,493.2509133,141.2767538,280.1902953,261.1298012,19.06049411,5.273368971,13.78712514,12.50748179,59.27638232,506.7490867,111.4837671,272.4608367,247.4045943,25.05624239,11.33103548,13.72520691,44.55016408,78.2543188,1000,58.18153266,34.94032663,6.713253769,6.202889447,11.54208543,3.729585427,6.752512563,23.24120603,5.73178392,3.140703518,13.11243719,1.256281407,0,941.8184673,449.9057789,60.41928392,114.714196,166.6535804,70.50879397,37.60992462,491.9126884,150.4789573,119.1111809,172.9742462,38.35584171,10.99246231,1000,58.18153266,34.94032663,1.531092965,33.40923367,23.24120603,2.944409548,20.29679648,941.8184673,449.9057789,10.20728643,439.6984925,491.9126884,13.15169598,478.7609925,1000,58.18153266,1.256281407,12.9946608,17.94126884,14.29020101,9.029522613,2.002198492,0.667399497,941.8184673,143.1375628,123.5474246,117.7371231,125.7459171,124.0185302,130.7710427,176.8608668,1000,489.4727875,3.480673742,5.160159673,8.239217214,7.010028235,5.221010612,10.51504235,14.05656703,9.456236004,137.2918898,38.93243112,83.07370266,42.38876448,81.08996203,28.00360238,9.590108071,5.963392075,510.5272125,7.010028235,4.003991822,6.182455457,6.839645604,7.582027066,5.926881511,8.068834583,7.8497712,129.3082465,49.35011197,99.97809366,55.10661085,78.4003505,34.77022685,7.241261805,2.90867491,1000,61.32065182,52.48576602,51.52592657,49.99890927,44.10898541,60.09903798,51.00237778,51.78770097,36.97563317,87.49809123,104.4261687,135.9917977,81.69542549,54.77629197,45.09063938,31.2165965
1,61022,496.1980925,35.15125692,34.62685589,36.08534627,23.20474583,13.33945135,3.801907509,7.358002032,18.0262856,30.16944708,28.92399462,25.64648815,33.95496706,32.33260136,36.23283406,34.33188031,12.52007473,19.82891416,10.24220773,15.12569237,17.14135885,13.73275212,7.816852938,6.604175543,503.8019075,32.33260136,34.90544394,36.24922159,20.04195208,12.52007473,7.423552162,6.178099702,13.45416407,28.1537806,30.46442267,30.18583462,26.33476451,31.41489954,36.6097473,33.88941693,14.96181705,19.53393858,11.94651109,16.02700665,18.45236144,16.4039199,12.19232408,14.1260529,1000,921.4873324,27.6457671,3.408606732,6.341975025,0.049162597,20.15666481,20.9104913,1.769853495,19.1406378,1000,493.6887268,137.4178705,280.7842975,263.6847887,17.09950878,8.933197919,8.166310859,14.90248098,60.58407777,506.3112732,109.063776,280.1210438,255.3941178,24.72692603,12.22873961,12.49818642,52.35558688,64.77086658,1000,70.77326343,46.71960527,11.41006861,11.2558785,18.34862385,4.008943027,1.696091281,24.05365816,4.31732326,12.7206846,6.167604657,0.84804564,0,929.2267366,457.9446457,62.60118726,136.6895382,183.7946188,53.81235063,21.04695089,471.2820908,159.1242001,134.9163519,141.1610516,31.30059363,4.779893609,1000,70.77326343,46.71960527,1.079330815,45.64027446,24.05365816,3.469277619,20.58438054,929.2267366,457.9446457,9.174311927,448.7703338,471.2820908,16.88381775,454.3982731,1000,70.77326343,2.544136921,20.27600031,18.34862385,16.65253257,9.405597101,2.235756688,1.31061599,929.2267366,150.6437437,107.0079408,114.1006861,126.6671806,132.6035001,121.6560019,176.5476833,1000,487.9058082,8.177742746,1.970540421,4.409084191,13.86767821,11.28134391,14.7544214,14.87758018,9.606384551,197.5220454,38.17922065,72.90999557,30.86358934,41.82472043,18.17823538,5.172668604,4.31055717,512.0941918,6.428888123,0.320212818,3.645499778,15.32095177,9.680279817,15.93674565,12.31587763,5.369722646,191.5118971,43.5489433,83.79723139,46.67717622,48.52455786,25.71555249,2.266121484,1.034533721,1000,75.93467985,55.90889557,58.91706059,61.10872368,62.31198969,68.28534594,59.47571981,64.97636442,57.45595187,101.9767942,106.3171465,116.3730125,54.36183928,22.690159,18.90846584,14.99785131
0,62648,484.7401354,50.08938833,44.21529817,44.4866556,27.34325118,17.22321543,9.752905121,12.53032818,19.0429064,33.15349253,29.89720342,33.34503895,26.19397267,26.19397267,24.3423573,19.98467629,6.289107394,11.33316307,9.385774486,9.066530456,10.13599796,11.81202912,4.916358064,4.006512578,515.2598646,50.28093475,45.65189631,43.52892351,27.42306219,17.03166901,9.800791725,8.396117993,20.79874856,31.86055421,31.28591495,34.71778828,30.18452305,30.50376708,26.92823394,24.10292428,7.103179671,14.62137658,8.890946239,9.369812285,16.04201251,13.34440046,5.985825565,7.406461499,1000,949.2561614,0.574639254,0.478866045,1.468522539,0,41.86885455,6.3529562,2.617801047,3.735155153,1000,479.3214791,177.8795117,260.3282024,224.3895966,35.9386058,20.98814579,14.95046001,10.21762208,30.89614296,520.6785209,151.9594834,263.8225407,208.0015924,55.82094834,30.58651805,25.23443029,55.51132343,49.38517339,1000,59.49245101,35.46418246,13.68454867,8.095085127,8.7375522,4.240282686,0.706713781,24.02826855,14.19852233,7.902345005,1.927401221,0,0,940.507549,455.5091552,208.9302923,118.7921619,68.23000321,47.22132991,12.33536781,484.9983938,199.4217796,112.0462576,143.5271442,27.75457758,2.248634757,1000,59.49245101,35.46418246,0.770960488,34.69322197,24.02826855,0.449726951,23.5785416,940.507549,455.5091552,7.902345005,447.6068102,484.9983938,7.067137809,477.931256,1000,59.49245101,2.505621587,16.06167684,15.22646964,19.46675233,5.782203662,0,0.449726951,940.507549,176.4214584,140.8930292,113.0099582,106.4567941,133.9543848,121.4905236,148.2814006,1000,470.7718092,26.03519519,42.50585142,62.90634843,31.87216459,40.68541047,21.49854076,14.93917416,15.45930014,107.5504956,20.37160112,40.54093103,9.997977288,25.48617332,10.74927038,0.173375329,0,529.2281908,26.38194585,43.48831161,83.68249198,38.69159419,42.44805964,15.71936313,15.92163435,14.96807004,114.3699252,18.98459849,41.66787066,18.29109718,40.42534747,11.96289768,0.693501315,1.53148207,1000,158.0055745,121.0281821,110.9321771,95.63332301,64.10653453,55.24930319,45.40105296,41.00340663,30.96934035,57.91266646,70.610096,67.76091669,37.90647259,19.63456178,16.10405698,7.742335088
0,36523,490.5128275,31.04892807,33.56788873,36.30588944,21.24688552,12.92336336,8.898502314,2.738000712,19.79574515,26.85978698,32.74648851,23.90274621,33.4583687,35.89518933,37.48322975,33.59526873,10.45916272,22.78016592,7.255701886,12.81384333,16.94822441,10.54130274,9.747282534,9.50086247,509.4871725,37.83916984,37.94868987,35.67614928,22.78016592,10.54130274,8.405662185,4.216521096,12.73170331,27.73594721,28.66686745,26.55860691,36.1689894,33.18456863,37.01776962,29.35136763,15.387564,16.9208444,13.19716343,10.54130274,17.13988446,15.11376393,12.48528325,19.87788517,1000,913.3148975,25.51816663,1.040440271,11.28056293,0,31.67866824,17.16726446,2.053500534,15.11376393,1000,494.6464576,141.868873,285.4411458,273.2044775,12.23666829,6.04880762,6.187860669,16.68636585,50.650073,505.3535424,118.1603282,276.7503303,263.4707641,13.27956615,6.465966766,6.813599388,54.50879511,55.93408885,1000,61.35046611,38.42277652,1.385739481,5.542957924,13.98337113,10.20408163,7.306626354,22.92768959,8.062484253,4.283194759,10.58201058,0,0,938.6495339,485.0088183,9.700176367,130.0075586,156.0846561,148.1481481,41.06827916,453.6407155,119.8034769,119.047619,169.186193,40.69035021,4.913076342,1000,61.35046611,38.42277652,0,38.42277652,22.92768959,4.535147392,18.3925422,938.6495339,485.0088183,2.015621063,482.9931973,453.6407155,16.37692114,437.2637944,1000,61.35046611,5.794910557,8.566389519,15.24313429,22.92768959,4.283194759,4.535147392,0,938.6495339,147.5182666,108.0876795,112.3708743,108.9695137,117.9138322,161.8795666,181.909801,1000,488.4220085,1.898708053,0.536591406,2.848062079,11.14459075,4.210178726,13.16712758,8.915672597,5.696124159,168.6135304,35.29120403,65.09266521,44.86729682,91.01415776,24.0227845,10.03013167,1.073182813,511.5779915,4.127626202,0.866801502,1.733603005,10.48417055,2.517851983,3.962521154,6.645478185,2.806785817,186.0321129,36.19928179,80.03467206,48.41705535,95.51327032,26.45808396,4.581665084,1.197011599,1000,51.57312031,49.12059421,50.38189335,48.41987247,51.92348119,37.34846892,46.66806811,46.87828463,47.64907855,89.97267185,116.1796651,163.3382384,78.34069091,50.38189335,44.28561418,27.53836452
0,45873,495.8254311,32.54637804,36.05606784,34.98790138,21.75571687,12.12041942,8.47993373,5.86401587,14.58374207,28.05571905,28.09931768,25.98478408,33.30935409,33.06956162,38.14880213,41.02631177,13.68997013,16.52388115,10.39827349,12.97059272,16.50208183,13.34118109,9.809691976,8.501733046,504.1745689,32.26298694,33.94153424,32.11039173,21.34152988,10.28927692,4.621454886,7.542563164,16.37128594,26.55156628,27.57613411,27.9903211,29.05848756,34.29032328,37.77821376,37.75641445,13.45017766,17.57024829,10.35467486,15.3249188,19.53218669,14.73633728,16.02249689,17.70104419,1000,973.9280187,4.512458309,2.441523336,5.122839143,0.414186995,3.640485689,9.940487869,0.523183572,9.417304297,1000,491.464314,126.8471224,296.5775313,284.1222583,12.45527301,4.698041572,7.757231433,18.79216629,49.24749392,508.535686,102.8106307,296.3317036,284.5592855,11.77241813,3.769358936,8.00305919,61.56619595,47.82715577,1000,60.28766704,45.08823829,0,4.692441089,24.99234928,10.40497807,4.998469856,15.19942875,4.080383556,7.854738345,3.264306845,0,0,939.712333,500.7650719,10.60899725,159.7470162,215.8522901,72.83484648,41.72192186,438.947261,126.8999286,128.8381108,138.8350505,28.66469448,15.70947669,1000,60.28766704,45.08823829,0,45.08823829,15.19942875,0.408038356,14.79139039,939.712333,500.7650719,3.774354789,496.9907171,438.947261,7.344690401,431.6025706,1000,60.28766704,6.732632867,14.38335204,19.89186984,9.078853412,6.120575334,2.958278078,1.122105478,939.712333,141.2832806,119.1471998,104.3558094,119.9632765,124.8597368,133.0205039,197.0825258,1000,487.9560865,2.583144979,1.130125928,0.548918308,5.295447207,4.940264772,8.524378431,6.877623507,6.49015176,221.8275751,40.3616403,65.28898934,44.30093639,54.8918308,17.9528576,5.004843397,1.937358734,512.0439135,3.390377785,0.58120762,2.195673232,7.232805941,2.647723603,8.266063933,9.428479173,5.101711334,216.7258637,34.51727478,62.89958024,64.32030998,61.41427188,30.3519535,1.937358734,1.033257992,1000,45.89677348,38.47633705,57.4946408,47.82059034,62.49656461,62.606497,56.83504645,50.8986973,42.15907217,78.54669378,118.1223548,154.2351454,84.04331336,53.59204089,29.07711757,17.69911504
